player;Player_Full_Name;position;team;age;birth_year;minutes_90s;tackles;tackles_won;tackles_def_3rd;tackles_mid_3rd;tackles_att_3rd;dribble_tackles;dribbles_vs;dribble_tackles_pct;dribbled_past;blocks;blocked_shots;blocked_passes;interceptions;tackles_interceptions;clearances;errors;Source;sca;sca_per90;sca_passes_live;sca_passes_dead;sca_dribbles;sca_shots;sca_fouled;sca_defense;gca;gca_per90;gca_passes_live;gca_passes_dead;gca_dribbles;gca_shots;gca_fouled;gca_defense;club;gk_games;gk_games_starts;gk_minutes;gk_goals_against;gk_goals_against_per90;gk_shots_on_target_against;gk_saves;gk_save_pct;gk_wins;gk_ties;gk_losses;gk_clean_sheets;gk_clean_sheets_pct;gk_pens_att;gk_pens_allowed;gk_pens_saved;gk_pens_missed;gk_pens_save_pct;gk_free_kick_goals_against;gk_corner_kick_goals_against;gk_own_goals_against;gk_psxg;gk_psnpxg_per_shot_on_target_against;gk_psxg_net;gk_psxg_net_per90;gk_passes_completed_launched;gk_passes_launched;gk_passes_pct_launched;gk_passes;gk_passes_throws;gk_pct_passes_launched;gk_passes_length_avg;gk_goal_kicks;gk_pct_goal_kicks_launched;gk_goal_kick_length_avg;gk_crosses;gk_crosses_stopped;gk_crosses_stopped_pct;gk_def_actions_outside_pen_area;gk_def_actions_outside_pen_area_per90;gk_avg_distance_def_actions;cards_yellow;cards_red;cards_yellow_red;fouls;fouled;offsides;crosses;pens_won;pens_conceded;own_goals;ball_recoveries;aerials_won;aerials_lost;aerials_won_pct;passes_completed;passes;passes_pct;passes_total_distance;passes_progressive_distance;passes_completed_short;passes_short;passes_pct_short;passes_completed_medium;passes_medium;passes_pct_medium;passes_completed_long;passes_long;passes_pct_long;assists;xg_assist;pass_xa;xg_assist_net;assisted_shots;passes_into_final_third;passes_into_penalty_area;crosses_into_penalty_area;progressive_passes;passes_live;passes_dead;passes_free_kicks;through_balls;passes_switches;throw_ins;corner_kicks;corner_kicks_in;corner_kicks_out;corner_kicks_straight;passes_offsides;passes_blocked;games;minutes;minutes_per_game;minutes_pct;games_starts;minutes_per_start;games_complete;games_subs;minutes_per_sub;unused_subs;points_per_game;on_goals_for;on_goals_against;plus_minus;plus_minus_per90;plus_minus_wowy;on_xg_for;on_xg_against;xg_plus_minus;xg_plus_minus_per90;xg_plus_minus_wowy;touches;touches_def_pen_area;touches_def_3rd;touches_mid_3rd;touches_att_3rd;touches_att_pen_area;touches_live_ball;dribbles_completed;dribbles;dribbles_completed_pct;miscontrols;dispossessed;passes_received;progressive_passes_received;goals;shots;shots_on_target;shots_on_target_pct;shots_per90;shots_on_target_per90;goals_per_shot;goals_per_shot_on_target;average_shot_distance;shots_free_kicks;pens_made;pens_att;xg;npxg;npxg_per_shot;xg_net;npxg_net;goals_pens;goals_per90;assists_per90;goals_assists_per90;goals_pens_per90;goals_assists_pens_per90;npxg_xg_assist;xg_per90;xg_assist_per90;xg_xg_assist_per90;npxg_per90;npxg_xg_assist_per90;team_color
David Raum;David Raum;DF;Germany;24-240;1998;2.7;6.0;3;4.0;1.0;1.0;3.0;6.0;50.0;3.0;10.0;1.0;9.0;7;13.0;2.0;0.0;player_defense.csv;14.0;5.21;9.0;4.0;0.0;0.0;1.0;0.0;2.0;0.74;1.0;0.0;0.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;5;3;1;24;1.0;0.0;0;12.0;5.0;3.0;62.5;153.0;195.0;78.5;2344.0;741.0;85.0;89.0;95.5;41.0;55.0;74.5;15.0;32.0;46.9;1;0.6;0.3;0.4;7.0;9.0;6.0;3.0;13.0;153.0;40.0;8.0;0.0;1.0;25.0;7.0;0.0;7.0;0.0;2.0;3.0;3;242.0;81.0;89.6;3;81.0;1;0;;0;1.33;3.0;4.0;-1.0;-0.37;-6.8;6.6;2.9;3.7;1.39;-8.01;229.0;4.0;49.0;85.0;99.0;6.0;229.0;2.0;4.0;50.0;5.0;3.0;138.0;13.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.37;0.37;0.0;0.37;0.6;0.0;0.22;0.22;0.0;0.22;#000000
David Wotherspoon;David Wotherspoon;MF;Canada;32-336;1990;0.2;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;1.0;0;0.0;0.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;0;1;0.0;0.0;0;3.0;0.0;0.0;;4.0;7.0;57.1;70.0;3.0;2.0;2.0;100.0;2.0;4.0;50.0;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;15.0;15.0;5.6;0;;0;1;15.0;2;0.0;0.0;0.0;0.0;0.0;1.76;0.0;0.0;0.0;0.0;-0.12;9.0;0.0;1.0;3.0;5.0;0.0;9.0;1.0;1.0;100.0;0.0;0.0;7.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#F00B42
Davy Klaassen;Davy Klaassen;MF;Netherlands;29-300;1993;2.1;3.0;2;2.0;1.0;0.0;1.0;1.0;100.0;0.0;2.0;0.0;2.0;1;4.0;2.0;0.0;player_defense.csv;7.0;3.32;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.95;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;3;0;2;0.0;0.0;0;14.0;2.0;2.0;50.0;59.0;77.0;76.6;752.0;156.0;39.0;48.0;81.3;17.0;23.0;73.9;2.0;2.0;100.0;2;0.3;0.1;1.7;4.0;6.0;1.0;0.0;4.0;77.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;190.0;48.0;39.6;3;59.0;0;1;12.0;1;2.5;7.0;1.0;6.0;2.84;2.84;2.4;2.4;0.0;-0.01;0.43;96.0;2.0;17.0;45.0;34.0;6.0;96.0;0.0;1.0;0.0;4.0;3.0;65.0;9.0;1;2;1;50.0;0.95;0.47;0.5;1.0;9.9;0.0;0;0;0.2;0.2;0.12;0.8;0.8;1;0.47;0.95;1.42;0.47;1.42;0.5;0.11;0.14;0.25;0.11;0.25;#FF6A00
Dayot Upamecano;Dayotchanculle Upamecano;DF;France;24-052;1998;5.3;11.0;7;10.0;1.0;0.0;6.0;6.0;100.0;0.0;5.0;4.0;1.0;6;17.0;13.0;0.0;player_defense.csv;13.0;2.6;12.0;0.0;0.0;1.0;0.0;0.0;3.0;0.6;3.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;4;3;0;0;0.0;1.0;0;33.0;7.0;7.0;50.0;314.0;351.0;89.5;6831.0;2194.0;83.0;88.0;94.3;172.0;179.0;96.1;55.0;74.0;74.3;0;0.1;0.1;-0.1;2.0;28.0;0.0;0.0;19.0;344.0;5.0;4.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;5;480.0;96.0;72.7;5;96.0;5;0;;2;2.6;14.0;7.0;7.0;1.31;0.81;10.9;8.6;2.3;0.46;-0.15;393.0;26.0;158.0;234.0;5.0;2.0;393.0;0.0;0.0;;1.0;1.0;291.0;1.0;0;1;0;0.0;0.19;0.0;0.0;;9.7;0.0;0;0;0.0;0.0;0.05;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.1;0.01;0.02;0.03;0.01;0.03;#002395
DeAndre Yedlin;DeAndre Yedlin;DF;United States;29-162;1993;0.4;2.0;1;1.0;1.0;0.0;2.0;2.0;100.0;0.0;0.0;0.0;0.0;0;2.0;2.0;0.0;player_defense.csv;2.0;5.45;2.0;0.0;0.0;0.0;0.0;0.0;1.0;2.73;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2;0;0;4;0.0;0.0;0;1.0;1.0;0.0;100.0;19.0;28.0;67.9;289.0;115.0;7.0;9.0;77.8;9.0;14.0;64.3;1.0;3.0;33.3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2;33.0;17.0;9.2;0;;0;2;17.0;2;0.5;1.0;2.0;-1.0;-2.73;-2.73;0.5;1.6;-1.1;-3.03;-3.25;32.0;2.0;8.0;10.0;14.0;2.0;32.0;0.0;0.0;;1.0;0.0;15.0;1.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#3C3B6E
Declan Rice;Declan Rice;MF;England;23-338;1999;4.6;6.0;5;0.0;5.0;1.0;0.0;1.0;0.0;1.0;4.0;3.0;1.0;11;17.0;5.0;0.0;player_defense.csv;6.0;1.29;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;3;2;0;4;0.0;0.0;0;29.0;3.0;3.0;50.0;300.0;322.0;93.2;5456.0;1141.0;124.0;125.0;99.2;143.0;155.0;92.3;29.0;34.0;85.3;0;0.0;0.1;0.0;1.0;18.0;2.0;0.0;14.0;320.0;2.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5;417.0;83.0;92.7;5;83.0;4;0;;0;2.0;12.0;4.0;8.0;1.73;-1.0;7.5;3.8;3.6;0.79;-1.88;362.0;13.0;84.0;247.0;34.0;4.0;362.0;0.0;3.0;0.0;1.0;2.0;271.0;2.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;0.0;0.01;#CF142B
Dejan Lovren;Dejan Lovren;DF;Croatia;33-166;1989;6.7;7.0;2;5.0;1.0;1.0;3.0;5.0;60.0;2.0;7.0;5.0;2.0;6;13.0;29.0;0.0;player_defense.csv;2.0;0.33;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.17;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;5;1;3;0.0;0.0;0;31.0;17.0;6.0;73.9;405.0;460.0;88.0;7863.0;2519.0;137.0;150.0;91.3;219.0;235.0;93.2;44.0;65.0;67.7;1;0.0;0.1;1.0;1.0;14.0;1.0;1.0;16.0;444.0;15.0;14.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;6;600.0;100.0;87.0;6;100.0;6;0;;1;1.17;6.0;6.0;0.0;0.0;-1.0;6.4;9.9;-3.5;-0.58;-0.26;515.0;55.0;243.0;264.0;11.0;4.0;515.0;0.0;0.0;;1.0;0.0;381.0;1.0;0;4;0;0.0;0.6;0.0;0.0;;14.8;0.0;0;0;0.3;0.3;0.06;-0.3;-0.3;0;0.0;0.15;0.15;0.0;0.15;0.3;0.04;0.01;0.05;0.04;0.05;#FABE00
Denis Odoi;Denis Odoi;DF;Ghana;34-205;1988;0.1;1.0;0;1.0;0.0;0.0;1.0;1.0;100.0;0.0;2.0;2.0;0.0;0;1.0;2.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;4.0;0.0;2.0;2.0;100.0;27.0;16.0;1.0;1.0;100.0;1.0;1.0;100.0;0.0;0.0;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;13.0;13.0;4.8;0;;0;1;13.0;2;3.0;0.0;0.0;0.0;0.0;0.7;0.0;0.4;-0.4;-2.64;-2.27;7.0;5.0;5.0;2.0;0.0;0.0;7.0;0.0;0.0;;0.0;0.0;1.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#FCD116
Denis Zakaria;Denis Lemi Zakaria Lako Lado;MF;Switzerland;26-028;1996;0.7;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;1.0;3;3.0;1.0;0.0;player_defense.csv;1.0;1.53;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;2;0;0;0.0;0.0;0;5.0;1.0;2.0;33.3;20.0;23.0;87.0;356.0;83.0;10.0;12.0;83.3;8.0;9.0;88.9;2.0;2.0;100.0;0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;21.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;59.0;30.0;16.4;0;;0;2;30.0;2;1.5;1.0;3.0;-2.0;-3.05;-2.45;1.1;0.9;0.3;0.44;0.43;32.0;1.0;6.0;21.0;7.0;0.0;32.0;0.0;2.0;0.0;1.0;1.0;20.0;2.0;0;1;0;0.0;1.53;0.0;0.0;;25.4;0.0;0;0;0.0;0.0;0.05;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.07;#D52B1E
Denzel Dumfries;Denzel Dumfries;DF;Netherlands;26-244;1996;5.3;8.0;5;7.0;1.0;0.0;5.0;6.0;83.3;1.0;5.0;1.0;4.0;7;15.0;6.0;0.0;player_defense.csv;5.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.4;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;17;7;2;8;0.0;1.0;0;16.0;9.0;10.0;47.4;149.0;217.0;68.7;2270.0;742.0;83.0;101.0;82.2;59.0;82.0;72.0;5.0;22.0;22.7;2;0.3;0.4;1.7;2.0;7.0;6.0;0.0;15.0;167.0;50.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;8.0;5;479.0;96.0;99.8;5;96.0;4;0;;0;2.2;10.0;4.0;6.0;1.13;1.13;4.6;6.1;-1.5;-0.29;-0.29;274.0;7.0;54.0;132.0;90.0;12.0;274.0;0.0;8.0;0.0;13.0;7.0;169.0;14.0;1;1;1;100.0;0.19;0.19;1.0;1.0;8.7;0.0;0;0;0.4;0.4;0.38;0.6;0.6;1;0.19;0.38;0.56;0.19;0.56;0.7;0.08;0.06;0.14;0.08;0.14;#FF6A00
Devis Epassy;Devis Rogers Epassy Mboka;GK;Cameroon;29-319;1993;2.0;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0;0.0;2.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Abha;2.0;2.0;180.0;3.0;1.5;12.0;9.0;75.0;1.0;1.0;0.0;1.0;50.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;4.0;0.33;1.0;0.5;23.0;47.0;48.9;58.0;11.0;48.3;38.3;25.0;76.0;53.4;40.0;3.0;7.5;0.0;0.0;8.2;0;0;0;0;1;0;0;0.0;0.0;0;1.0;2.0;0.0;100.0;57.0;83.0;68.7;2043.0;1646.0;5.0;5.0;100.0;24.0;24.0;100.0;28.0;54.0;51.9;0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;51.0;32.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;180.0;90.0;66.7;2;90.0;2;0;;1;2.0;4.0;3.0;1.0;0.5;1.5;2.7;4.3;-1.6;-0.82;-0.12;93.0;78.0;92.0;1.0;0.0;0.0;93.0;0.0;0.0;;0.0;0.0;32.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#007849
Diego Godín;Diego Roberto Godín Leal;DF;Uruguay;36-305;1986;1.7;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;1;1.0;9.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;0;0;0.0;0.0;0;6.0;8.0;2.0;80.0;87.0;103.0;84.5;1827.0;515.0;26.0;32.0;81.3;47.0;54.0;87.0;13.0;16.0;81.3;0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;3.0;101.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;151.0;76.0;55.9;2;76.0;1;0;;1;0.5;0.0;1.0;-1.0;-0.6;-1.35;1.3;1.0;0.4;0.23;0.4;116.0;5.0;43.0;72.0;1.0;1.0;116.0;0.0;0.0;;0.0;0.0;78.0;1.0;0;1;0;0.0;0.6;0.0;0.0;;10.6;0.0;0;0;0.1;0.1;0.06;-0.1;-0.1;0;0.0;0.0;0.0;0.0;0.0;0.1;0.03;0.0;0.03;0.03;0.03;#87CEFA
Diogo Costa;Diogo Meireles Costa;GK;Portugal;23-090;1999;5.0;1.0;0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0;1.0;4.0;1.0;player_defense.csv;1.0;0.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Porto;5.0;5.0;450.0;6.0;1.2;17.0;11.0;64.7;3.0;0.0;2.0;1.0;20.0;0.0;0.0;0.0;0.0;;0.0;2.0;0.0;6.0;0.35;0.0;-0.01;13.0;52.0;25.0;123.0;22.0;31.7;33.2;35.0;37.1;39.6;47.0;3.0;6.4;8.0;1.6;15.9;0;0;0;0;0;0;0;0.0;0.0;0;9.0;0.0;1.0;0.0;113.0;160.0;70.6;2890.0;2021.0;20.0;20.0;100.0;64.0;65.0;98.5;29.0;72.0;40.3;0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;117.0;41.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;5;450.0;90.0;100.0;5;90.0;5;0;;0;1.8;12.0;6.0;6.0;1.2;;7.8;6.5;1.3;0.25;;170.0;156.0;170.0;0.0;0.0;0.0;170.0;0.0;0.0;;0.0;1.0;87.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;0.0;0.01;#008000
Diogo Dalot;José Diogo Dalot Teixeira;DF;Portugal;23-275;1999;2.9;8.0;6;7.0;1.0;0.0;8.0;8.0;100.0;0.0;7.0;2.0;5.0;2;10.0;1.0;0.0;player_defense.csv;9.0;3.14;5.0;1.0;1.0;1.0;1.0;0.0;2.0;0.7;1.0;0.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;1;0;9;0.0;0.0;0;13.0;6.0;3.0;66.7;112.0;147.0;76.2;2152.0;522.0;52.0;60.0;86.7;40.0;50.0;80.0;17.0;29.0;58.6;2;0.7;0.4;1.3;4.0;7.0;4.0;1.0;7.0;127.0;19.0;1.0;0.0;2.0;18.0;0.0;0.0;0.0;0.0;1.0;2.0;3;258.0;86.0;57.3;3;86.0;2;0;;2;1.0;7.0;4.0;3.0;1.05;-0.36;4.2;3.8;0.5;0.16;-0.21;172.0;7.0;45.0;80.0;47.0;5.0;172.0;1.0;3.0;33.3;2.0;1.0;104.0;6.0;0;1;1;100.0;0.35;0.35;0.0;0.0;29.8;0.0;0;0;0.0;0.0;0.04;0.0;0.0;0;0.0;0.7;0.7;0.0;0.7;0.8;0.01;0.25;0.26;0.01;0.26;#008000
Djibril Sow;Djibril Sow;MF;Switzerland;25-315;1997;2.9;2.0;1;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2;4.0;0.0;0.0;player_defense.csv;5.0;1.7;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.68;2.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2;7;0;1;0.0;0.0;0;9.0;1.0;2.0;33.3;84.0;97.0;86.6;1395.0;282.0;36.0;42.0;85.7;40.0;42.0;95.2;7.0;8.0;87.5;1;0.2;0.2;0.8;3.0;5.0;4.0;0.0;9.0;94.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4;264.0;66.0;73.3;4;66.0;0;0;;0;1.5;4.0;5.0;-1.0;-0.34;2.47;4.3;4.1;0.1;0.04;-0.14;115.0;1.0;11.0;72.0;33.0;3.0;115.0;0.0;2.0;0.0;4.0;2.0;88.0;11.0;0;2;0;0.0;0.68;0.0;0.0;;15.6;0.0;0;0;0.2;0.2;0.08;-0.2;-0.2;0;0.0;0.34;0.34;0.0;0.34;0.3;0.06;0.06;0.12;0.06;0.12;#D52B1E
Djorkaeff Reasco;Djorkaeff Neicer Reasco González;FW;Ecuador;23-334;1999;0.3;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0.0;0.0;0;1.0;0.0;0.0;;2.0;2.0;100.0;21.0;9.0;2.0;2.0;100.0;0.0;0.0;;0.0;0.0;;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;27.0;27.0;10.0;0;;0;1;27.0;2;0.0;1.0;1.0;0.0;0.0;-0.37;0.7;0.6;0.1;0.49;0.11;3.0;0.0;1.0;2.0;0.0;0.0;3.0;0.0;0.0;;1.0;1.0;4.0;2.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#FFEC00
Dominik Livaković;Dominik Livaković;GK;Croatia;27-343;1995;7.7;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Dinamo Zagreb;7.0;7.0;690.0;7.0;0.91;31.0;24.0;80.6;2.0;4.0;1.0;2.0;28.6;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;10.5;0.31;3.5;0.5;31.0;63.0;49.2;178.0;46.0;24.2;26.7;50.0;40.0;34.9;99.0;8.0;8.1;3.0;0.43;10.8;1;0;0;1;0;0;0;0.0;1.0;0;11.0;1.0;0.0;100.0;194.0;228.0;85.1;4572.0;3311.0;67.0;67.0;100.0;81.0;81.0;100.0;43.0;76.0;56.6;0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;166.0;62.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7;690.0;99.0;100.0;7;99.0;7;0;;0;1.43;8.0;7.0;1.0;0.13;;7.0;11.0;-4.0;-0.58;-0.58;245.0;224.0;245.0;0.0;0.0;0.0;245.0;0.0;0.0;;0.0;0.0;112.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#FABE00
Dries Mertens;Dries Mertens;MF;Belgium;35-226;1987;0.8;2.0;0;1.0;1.0;0.0;2.0;3.0;66.7;1.0;0.0;0.0;0.0;0;2.0;0.0;0.0;player_defense.csv;5.0;5.92;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;5;0.0;0.0;0;2.0;0.0;0.0;;22.0;33.0;66.7;344.0;129.0;16.0;22.0;72.7;2.0;2.0;100.0;4.0;8.0;50.0;0;0.1;0.1;-0.1;3.0;1.0;0.0;0.0;1.0;30.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;1.0;2;76.0;38.0;28.1;1;45.0;0;1;31.0;1;0.5;0.0;2.0;-2.0;-2.37;-2.83;1.0;1.6;-0.6;-0.75;-1.12;39.0;0.0;3.0;16.0;20.0;5.0;39.0;1.0;1.0;100.0;1.0;0.0;28.0;7.0;0;3;1;33.3;3.55;1.18;0.0;0.0;14.7;0.0;0;0;0.8;0.8;0.27;-0.8;-0.8;0;0.0;0.0;0.0;0.0;0.0;0.9;0.94;0.17;1.11;0.94;1.11;#FAE042
Dušan Tadić;Dušan Tadić;MF;Serbia;34-028;1988;2.9;4.0;2;0.0;4.0;0.0;2.0;3.0;66.7;1.0;4.0;1.0;3.0;1;5.0;0.0;0.0;player_defense.csv;14.0;4.9;10.0;4.0;0.0;0.0;0.0;0.0;2.0;0.7;1.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;7;4;1;17;0.0;0.0;0;10.0;0.0;0.0;;90.0;127.0;70.9;1402.0;501.0;50.0;59.0;84.7;31.0;40.0;77.5;6.0;17.0;35.3;2;0.7;1.1;1.3;10.0;8.0;9.0;2.0;14.0;108.0;17.0;7.0;2.0;1.0;1.0;9.0;4.0;5.0;0.0;2.0;3.0;3;257.0;86.0;95.2;3;86.0;2;0;;0;0.33;5.0;8.0;-3.0;-1.05;-1.05;3.3;7.0;-3.8;-1.32;-0.16;150.0;1.0;8.0;59.0;85.0;8.0;150.0;3.0;6.0;50.0;8.0;3.0;114.0;14.0;0;1;0;0.0;0.35;0.0;0.0;;13.3;0.0;0;0;0.1;0.1;0.08;-0.1;-0.1;0;0.0;0.7;0.7;0.0;0.7;0.8;0.03;0.25;0.28;0.03;0.28;#0A1FAB
